,COD_IPRESS,x,y,SECTOR_R
19176,00003625,-13.57686031,-74.46998137,PUBLICO
19177,00000867,-8.76872667,-77.18763667,PUBLICO
19178,00015853,,,PRIVADO
19179,00015712,,,PRIVADO
19180,00015910,,,PRIVADO
19181,00005538,-8.27610142,-74.64147082,PUBLICO
19182,00006457,-6.91805902,-76.3302071,PUBLICO
19183,00023278,,,PRIVADO
19184,00006572,-7.29475615,-76.77160958,PUBLICO
19185,00028439,-5.093975,-80.1605079,PUBLICO
19186,00001359,-16.597831,-72.69856497,PUBLICO
19187,00001568,-9.50711636,-77.53422246,PUBLICO
19188,00001676,-8.98607928,-78.6153025,PUBLICO
19189,00001375,-15.66397167,-74.530195,PUBLICO
19190,00001580,-9.37735239,-77.52876353,PUBLICO
19191,00001687,-8.3297298,-77.97607032,PUBLICO
19192,00028382,-13.5291387,-71.9370885,PRIVADO
19193,00028384,-13.53187177,-71.92590177,PRIVADO
19194,00002828,-17.19727768,-70.93356017,PUBLICO
19195,00003500,-13.62297167,-74.35656833,PUBLICO
19196,00002935,-15.13910628,-70.10582298,PUBLICO
19197,00003156,-14.88279167,-70.58784331,PUBLICO
19198,00003089,-15.1539,-69.61931,PUBLICO
19199,00002779,-12.69997,-70.54424,PUBLICO
19200,00003455,-14.97151667,-74.87048667,PUBLICO
19201,00002876,-16.88529212,-70.37422979,PUBLICO
19202,00003101,-15.29109598,-69.62749511,PUBLICO
19203,00002787,-12.33497307,-70.95682565,PUBLICO
19204,00003459,-14.51913667,-75.20068833,PUBLICO
19205,00028282,-16.40140813,-71.52812898,PRIVADO
19206,00028434,-12.0819084,-76.98252,PUBLICO
19207,00023347,,,PRIVADO
19208,00023048,-4.89641552,-80.69471176,PRIVADO
19209,00023229,,,PRIVADO
19210,00023182,,,PRIVADO
19211,00004108,-12.25854017,-75.01211432,PUBLICO
19212,00028419,-12.03980479,-76.99307612,PRIVADO
19213,00028414,-12.0738499,-76.9810908,PRIVADO
19214,00001899,-4.01767859,-80.66457905,PUBLICO
19215,00001379,-15.45359853,-73.50383535,PUBLICO
19216,00001598,-8.752385,-77.95995333,PUBLICO
19217,00001707,-9.10852269,-78.53781565,PUBLICO
19218,00001407,-15.26797592,-72.34374211,PUBLICO
19219,00028375,-3.5564921,-80.4270885,PUBLICO
19220,00028457,-6.6795866,-78.5192276,PUBLICO
19221,00003293,-15.67932137,-70.37849235,PUBLICO
19222,00003516,-14.76800162,-73.84927875,PUBLICO
19223,00003173,-14.45436179,-70.58872025,PUBLICO
19224,00005475,-8.85535159,-74.31485397,PUBLICO
19225,00003526,-15.19111333,-73.54450333,PUBLICO
19226,00028795,-6.0672133,-77.1703812,PRIVADO
19227,00004143,-13.53214093,-73.60511005,PUBLICO
19228,00004416,-5.76548187,-79.99886469,PUBLICO
19229,00003770,-12.50771167,-73.862385,PUBLICO
19230,00003945,-13.02251667,-74.79326333,PUBLICO
19231,00004161,-13.81376035,-73.62586732,PUBLICO
19232,00003777,-12.50626333,-73.91551333,PUBLICO
19233,00003962,-13.013165,-74.440955,PUBLICO
19234,00028412,-12.06824552,-77.02854542,PRIVADO
19235,00023090,,,PRIVADO
19236,00023107,,,PRIVADO
19237,00004077,-12.40722519,-74.90135532,PUBLICO
19238,00004046,-13.35257,-74.87339,PUBLICO
19239,00023087,,,PUBLICO
19240,00023207,,,PRIVADO
19241,00028776,-11.7980633,-77.1670196,PRIVADO
19242,00003153,-15.14921043,-70.44188822,PUBLICO
19243,00003161,-14.96968928,-70.72035128,PUBLICO
19244,00002947,-15.04380423,-69.9951696,PUBLICO
19245,00003178,-14.61536487,-70.48278704,PUBLICO
19246,00002999,-16.21825611,-69.47661173,PUBLICO
19247,00003243,-16.25040167,-70.02605,PUBLICO
19248,00002842,-16.64878442,-70.96215783,PUBLICO
19249,00005499,-9.09831115,-74.4698483,PUBLICO
19250,00009040,-8.0749737,-79.0540006,PUBLICO
19251,00007413,-5.67034681,-76.62657596,PUBLICO
19252,00008339,,,PRIVADO
19253,00008512,,,PRIVADO
19254,00007419,-6.39289167,-78.10914667,PUBLICO
19255,00030588,-10.66712898,-76.25203182,PRIVADO
19256,00010392,-11.0985341,-77.4096156,PUBLICO
19257,00008253,-12.1059235,-77.03015608,PRIVADO
19258,00009265,-12.59541903,-69.17907043,PRIVADO
19259,00005861,-11.9246888,-76.6847591,PUBLICO
19260,00009226,,,PRIVADO
19261,00028370,-4.70939522,-78.04959542,PUBLICO
19262,00015251,,,PRIVADO
19263,00029921,-12.08391617,-75.2050375,PRIVADO
19264,00005528,-9.88083346,-70.87535348,PUBLICO
19265,00015147,,,PRIVADO
19266,00017992,,,PRIVADO
19267,00021993,-18.01631693,-70.25312444,PRIVADO
19268,00019487,-16.39099876,-71.53921433,PRIVADO
19269,00003135,-15.49736,-70.67739,PUBLICO
19270,00006476,-7.00452999,-76.19651637,PUBLICO
19271,00006602,-8.34666833,-76.38809833,PUBLICO
19272,00006864,-6.24750908,-78.87094361,PUBLICO
19273,00006274,-6.01356466,-77.16163479,PUBLICO
19274,00008639,-11.8951577,-77.0289844,PRIVADO
19275,00008656,-11.05836667,-75.3375,PUBLICO
19276,00012108,,,PUBLICO
19277,00008502,-12.0589571,-77.0312779,PUBLICO
19278,00008350,,,PRIVADO
19279,00006490,-6.59520631,-76.75032306,PUBLICO
19280,00028368,-3.73513282,-73.24934405,PRIVADO
19281,00009886,-12.0917981,-77.0086722,PRIVADO
19282,00009277,-7.84659,-79.146028,PUBLICO
19283,00009116,-12.0860498,-77.0540661,PRIVADO
19284,00010559,-13.423832,-76.136834,PRIVADO
19285,00009542,,,PRIVADO
19286,00009933,-12.08970746,-77.00787372,PRIVADO
19287,00028643,,,PRIVADO
19288,00016139,-5.95559371,-79.16838981,PUBLICO
19289,00016167,,,PRIVADO
19290,00016079,,,PRIVADO
19291,00017185,,,PRIVADO
19292,00016546,,,PRIVADO
19293,00028496,-10.7525374,-77.7599218,PRIVADO
19294,00028500,,,PRIVADO
19295,00030545,-12.1240966,-77.0039736,PRIVADO
19296,00006482,-6.95733698,-76.25768842,PUBLICO
19297,00006615,-12.070161,-75.214222,PUBLICO
19298,00006822,-12.86299295,-74.74650466,PUBLICO
19299,00006627,-4.10570031,-81.04568584,PUBLICO
19300,00006856,-6.42154,-78.87729,PUBLICO
19301,00005680,-10.75651276,-77.27220532,PUBLICO
19302,00028663,-4.6389001,-79.7147196,PUBLICO
19303,00004531,-7.51007265,-78.14233674,PUBLICO
19304,00005197,-8.11307335,-79.04841776,PUBLICO
19305,00004848,-6.34610944,-78.27926804,PUBLICO
19306,00004977,-6.09494906,-78.85337426,PUBLICO
19307,00004643,-7.220381,-78.469699,PUBLICO
19308,00004851,-6.141175,-78.02806333,PUBLICO
19309,00022086,,,PRIVADO
19310,00009929,,,PRIVADO
19311,00010094,-6.768827,-79.864611,PUBLICO
19312,00011056,-12.1096109,-76.9957696,PRIVADO
19313,00010008,-4.81338086,-78.86963281,PUBLICO
19314,00010440,-12.07853182,-77.04254664,PRIVADO
19315,00010296,,,PRIVADO
19316,00030520,-12.1266579,-77.0132643,PRIVADO
19317,00005760,-11.9086992,-77.041319,PUBLICO
19318,00005956,-11.84487667,-76.53201167,PUBLICO
19319,00005412,-8.95817525,-75.229115,PUBLICO
19320,00005598,-11.47001927,-76.62346861,PUBLICO
19321,00005780,-11.13198166,-77.19341667,PUBLICO
19322,00005425,-8.44234545,-75.19377274,PUBLICO
19323,00005609,-11.62316833,-76.67035167,PUBLICO
19324,00028507,-13.2367931,-76.2924599,PRIVADO
19325,00006640,-9.18980883,-77.64112836,PUBLICO
19326,00006885,-8.36801068,-75.06132115,PUBLICO
19327,00006306,-5.73235674,-77.5395182,PUBLICO
19328,00006039,-13.03984257,-76.39449784,PUBLICO
19329,00006648,-9.01536,-77.50523667,PUBLICO
19330,00006133,-12.2191614,-76.9452898,PUBLICO
19331,00030507,-8.71375543,-75.07405619,PUBLICO
19332,00004990,-6.43567,-78.77338,PUBLICO
19333,00005216,-8.06737897,-78.98614585,PUBLICO
19334,00004657,-7.20029,-78.48587,PUBLICO
19335,00004875,-6.18595333,-78.35721,PUBLICO
19336,00004999,-6.52057,-78.7647,PUBLICO
19337,00005227,-8.07456192,-79.04439884,PUBLICO
19338,00004672,-6.61006,-78.61987,PUBLICO
19339,00028759,-12.1280497,-76.987226,PRIVADO
19340,00010786,,,PRIVADO
19341,00010536,-13.0754862,-76.3800967,PUBLICO
19342,00010276,-7.365567,-78.80451335,PUBLICO
19343,00010297,,,PRIVADO
19344,00029126,-12.05634307,-77.05791033,PRIVADO
19345,00005329,-7.75452833,-78.408785,PUBLICO
19346,00028646,-12.02310308,-77.09303386,PRIVADO
19347,00028365,-11.9876653,-76.8135774,PRIVADO
19348,00005789,-11.99041254,-77.04242329,PUBLICO
19349,00006029,-13.06006493,-76.35227733,PUBLICO
19350,00005795,-11.97752131,-77.05723162,PUBLICO
19351,00005975,-11.79994826,-76.35951706,PUBLICO
19352,00005806,-11.9710213,-77.0694925,PUBLICO
19353,00006040,-13.0746974,-76.3664883,PUBLICO
19354,00006676,-8.6067359,-77.1478415,PUBLICO
19355,00006134,-12.202803,-76.951638,PUBLICO
19356,00006339,-6.15629375,-76.89500668,PUBLICO
19357,00006055,-12.78055324,-76.55608553,PUBLICO
19358,00006700,-14.19191167,-69.893845,PUBLICO
19359,00030508,-8.61296524,-75.0266401,PUBLICO
19360,00028530,-7.1563252,-78.51487738,PRIVADO
19361,00004887,-6.57358333,-77.86655833,PUBLICO
19362,00005013,-6.05076167,-78.82749667,PUBLICO
19363,00005300,-7.23299586,-79.41570439,PUBLICO
19364,00004674,-6.62262,-78.67043,PUBLICO
19365,00004900,-6.44932274,-78.09297849,PUBLICO
19366,00005026,-6.16324,-78.55698,PUBLICO
19367,00005257,-8.4035853,-78.89560614,PUBLICO
19368,00028699,-16.39845144,-71.53287776,PRIVADO
19369,00029489,,,PRIVADO
19370,00011182,-12.04754917,-77.11162961,PRIVADO
19371,00011562,-6.75524369,-78.46914443,PUBLICO
19372,00011249,-11.96716717,-77.00327035,PRIVADO
19373,00011326,-6.82541459,-78.49422336,PUBLICO
19374,00011578,-7.16328983,-78.35596437,PUBLICO
19375,00028725,-6.7822482,-79.8427287,PRIVADO
19376,00027916,-12.59479094,-69.18668333,PRIVADO
19377,00005456,-8.39059407,-74.40989687,PUBLICO
19378,00005826,-11.45067047,-77.25273371,PUBLICO
19379,00005972,-11.8006666,-76.25976561,PUBLICO
19380,00005468,-8.08906357,-74.4263238,PUBLICO
19381,00005833,-11.49796359,-77.23431803,PUBLICO
19382,00005899,-12.0021766,-76.8756992,PUBLICO
19383,00028701,-9.496709,-77.538073,PUBLICO
19384,00006350,-6.2720521,-76.77392076,PUBLICO
19385,00006064,-12.45464199,-76.22668229,PUBLICO
19386,00006721,-5.94364609,-78.14938482,PUBLICO
19387,00006357,-6.34587282,-76.53320674,PUBLICO
19388,00006081,-12.2954167,-76.8544312,PUBLICO
19389,00006728,-4.67393994,-74.28907744,PUBLICO
19390,00006175,-12.0676604,-77.0209069,PUBLICO
19391,00028645,-12.0560709,-77.0979775,PRIVADO
19392,00028355,-6.6712034,-78.7383574,PUBLICO
19393,00028398,-12.1061663,-77.0298417,PRIVADO
19394,00004697,-6.51303,-78.82721,PUBLICO
19395,00004911,-6.510015,-77.87701,PUBLICO
19396,00005039,-6.24312,-78.61453,PUBLICO
19397,00005276,-7.72562307,-78.74015319,PUBLICO
19398,00004711,-6.35632176,-79.03476069,PUBLICO
19399,00004928,-5.94356629,-77.97722101,PUBLICO
19400,00029451,-15.83758348,-70.02835948,PRIVADO
19401,00011640,-14.41253855,-72.59708767,PUBLICO
19402,00014324,,,PRIVADO
19403,00011963,,,PRIVADO
19404,00012285,,,PRIVADO
19405,00012123,,,PRIVADO
19406,00011984,-12.08551306,-77.03246946,PRIVADO
19407,00011939,,,PRIVADO
19408,00028624,-12.5952008,-69.1860804,PRIVADO
19409,00028328,-18.04574271,-70.25377702,PRIVADO
19410,00028498,-11.9385008,-77.0763275,PRIVADO
19411,00005484,-8.85552595,-74.02688978,PUBLICO
19412,00005663,-10.91535833,-76.85134333,PUBLICO
19413,00005842,-12.0325307,-77.0129107,PUBLICO
19414,00005312,-8.2241786,-78.41282279,PUBLICO
19415,00005675,,,PUBLICO
19416,00028582,-13.07652242,-76.38706249,PRIVADO
19417,00028455,-8.09548889,-79.03276987,PRIVADO
19418,00006371,-6.50206167,-76.36750333,PUBLICO
19419,00006088,-12.3873605,-76.7770243,PUBLICO
19420,00006192,-12.0509882,-77.0673543,PUBLICO
19421,00006395,-6.46425693,-76.44876832,PUBLICO
19422,00007642,-12.25744838,-76.4753548,PUBLICO
19423,00028967,-7.1439686,-78.5224742,PRIVADO
19424,00005057,-5.48432278,-78.42750406,PUBLICO
19425,00004726,-6.49291851,-78.53960157,PUBLICO
19426,00004940,-5.82481484,-77.96734866,PUBLICO
19427,00005070,-5.05830398,-78.33673233,PUBLICO
19428,00005265,-7.73779935,-79.00412614,PUBLICO
19429,00005087,-5.2081077,-78.26808986,PUBLICO
19430,00006830,-6.13276821,-78.91688993,PUBLICO
19431,00013474,,,PRIVADO
19432,00012744,,,PRIVADO
19433,00013050,,,PRIVADO
19434,00012534,-13.52106003,-73.68961718,PUBLICO
19435,00029552,-12.1004869,-77.0002176,PRIVADO
19436,00013560,,,PRIVADO
19437,00012959,,,PRIVADO
19438,00005515,-10.7212685,-74.2786645,PUBLICO
19439,00028400,-12.04989948,-77.07447699,PRIVADO
19440,00005852,-12.0437743,-76.9757381,PUBLICO
19441,00005319,-7.93363167,-78.48060667,PUBLICO
19442,00005509,-10.37635617,-74.0638805,PUBLICO
19443,00005684,-11.07275054,-77.47418978,PUBLICO
19444,00005340,-8.14720167,-77.99519833,PUBLICO
19445,00028849,-14.2068688,-73.99271577,PUBLICO
19446,00028879,-5.2003446,-80.621756,PRIVADO
19447,00006997,-6.779125,-79.60789167,PUBLICO
19448,00007206,-6.43024257,-77.96287947,PUBLICO
19449,00007686,-7.183407,-78.487692,PUBLICO
19450,00007913,-12.0601985,-77.1377422,PRIVADO
19451,00006998,-5.6313198,-78.53222414,PUBLICO
19452,00007012,-10.37985734,-76.0930289,PUBLICO
19453,00007214,-14.13608568,-72.19007613,PUBLICO
19454,00029216,-7.15616592,-78.51755238,PRIVADO
19455,00005287,-7.59545582,-78.46542748,PUBLICO
19456,00004751,-6.34513942,-78.62252168,PUBLICO
19457,00004427,-6.62899856,-79.95654133,PUBLICO
19458,00005100,-5.74972489,-78.2836023,PUBLICO
19459,00004544,-7.2999141,-78.93257437,PUBLICO
19460,00004762,-6.49014296,-78.62355714,PUBLICO
19461,00004442,-6.37797,-79.48698,PUBLICO
19462,00028448,-16.39326737,-71.54373296,PRIVADO
19463,00012803,,,PRIVADO
19464,00013543,,,PRIVADO
19465,00013904,,,PRIVADO
19466,00029255,-10.68584036,-76.27940376,PRIVADO
19467,00013373,-8.10389333,-79.03684167,PRIVADO
19468,00029076,-13.5364607,-71.9863234,PRIVADO
19469,00013375,,,PRIVADO
19470,00005522,-9.88442767,-73.94876583,PUBLICO
19471,00005703,-10.60724,-77.76722333,PUBLICO
19472,00005884,-12.01905526,-76.83841569,PUBLICO
19473,00005539,-8.36909693,-74.58666831,PUBLICO
19474,00005892,-11.68299368,-76.52465239,PUBLICO
19475,00005545,-8.2123266,-74.61618742,PUBLICO
19476,00027986,-15.49100067,-70.12259074,PRIVADO
19477,00007015,-13.42824456,-76.11881451,PUBLICO
19478,00007228,-5.26157904,-78.44084408,PUBLICO
19479,00007722,-16.39311429,-71.49319898,PUBLICO
19480,00007037,-6.21451,-77.864965,PUBLICO
19481,00007242,-5.57854102,-78.00135938,PUBLICO
19482,00029326,,,PRIVADO
19483,00007826,,,PRIVADO
19484,00005113,-5.96635712,-78.58092664,PUBLICO
19485,00004559,-7.00603844,-79.10348643,PUBLICO
19486,00004767,-6.54311915,-79.20689796,PUBLICO
19487,00004456,-6.3533256,-79.4816371,PUBLICO
19488,00005133,-5.89154602,-78.37749903,PUBLICO
19489,00004570,-6.93800848,-78.98910379,PUBLICO
19490,00004783,-6.64495097,-78.55044533,PUBLICO
19491,00000234,-6.04066,-76.32845,PUBLICO
19492,00015194,,,PRIVADO
19493,00013544,-5.1815721,-80.6312021,PRIVADO
19494,00014553,,,PRIVADO
19495,00014774,,,PRIVADO
19496,00015316,,,PRIVADO
19497,00014919,-12.0818317,-76.99669927,PRIVADO
19498,00014087,,,PRIVADO
19499,00029987,,,PRIVADO
19500,00006769,-8.74588238,-78.52009633,PUBLICO
19501,00006200,-12.1189648,-77.0366847,PUBLICO
19502,00006408,-6.38748361,-76.63525183,PUBLICO
19503,00006530,-6.91617,-76.8679,PUBLICO
19504,00006782,-16.026985,-69.741858,PUBLICO
19505,00006422,-6.15438375,-76.32849844,PUBLICO
19506,00006544,-7.07256833,-76.81664,PUBLICO
19507,00000652,-12.04867869,-75.34117879,PUBLICO
19508,00008007,,,PRIVADO
19509,00007045,-5.13866,-79.06273,PUBLICO
19510,00007248,-8.07761438,-78.38472352,PUBLICO
19511,00007749,-6.25496,-78.67904,PUBLICO
19512,00008270,,,PRIVADO
19513,00007059,-6.25229,-78.21459667,PUBLICO
19514,00029345,-4.5776393,-81.2722839,PRIVADO
19515,00028647,-11.9406207,-77.1340507,PRIVADO
19516,00029854,-11.8549312,-77.03806646,PRIVADO
19517,00007222,-6.46651572,-79.95859772,PUBLICO
19518,00004461,-6.1161795,-79.3776584,PUBLICO
19519,00005154,-4.47065258,-77.96450788,PUBLICO
19520,00004587,-7.25347576,-79.1274692,PUBLICO
19521,00004808,-6.6826205,-78.61619448,PUBLICO
19522,00004476,-6.54955802,-78.34609402,PUBLICO
19523,00005160,,,PUBLICO
19524,00005171,,,PUBLICO
19525,00014883,-12.11037632,-76.97324104,PRIVADO
19526,00015102,,,PRIVADO
19527,00018875,,,PRIVADO
19528,00018380,,,PRIVADO
19529,00018795,-8.46954948,-77.23426988,PUBLICO
19530,00019424,-8.1270487,-79.0314757,PRIVADO
19531,00030099,-11.9916372,-77.0679598,PRIVADO
19532,00018822,,,PRIVADO
19533,00018497,,,PRIVADO
19534,00017326,-12.0665806,-75.2122347,PRIVADO
19535,00006789,-5.71755652,-78.61453189,PUBLICO
19536,00006222,-12.05194895,-77.1028097,PUBLICO
19537,00006432,-6.25190163,-76.0315764,PUBLICO
19538,00006555,-7.41150754,-76.72853636,PUBLICO
19539,00006816,-6.6652283,-78.44258354,PUBLICO
19540,00006449,-6.21182554,-75.78322836,PUBLICO
19541,00007080,-8.47894341,-74.86326516,PUBLICO
19542,00007289,-12.10103184,-74.4736108,PUBLICO
19543,00008017,-3.5599234,-80.4546507,PUBLICO
19544,00007083,-6.89316,-78.75323,PUBLICO
19545,00030179,,,PRIVADO
19546,00004994,-6.34095925,-78.89978746,PUBLICO
19547,00004592,-7.25504872,-79.2371482,PUBLICO
19548,00004503,-7.25759535,-78.13598169,PUBLICO
19549,00005178,-3.7392076,-77.8367282,PUBLICO
19550,00004614,-6.86299629,-78.48161287,PUBLICO
19551,00004516,-7.52745935,-78.06980719,PUBLICO
19552,00005729,-11.58969149,-77.26182324,PUBLICO
19553,00005920,-12.0277035,-76.99271243,PUBLICO
19554,00000009,-3.77439,-73.37176,PUBLICO
19555,00019020,,,PRIVADO
19556,00018651,,,PRIVADO
19557,00018839,,,PRIVADO
19558,00018937,-12.08792007,-77.03276328,PRIVADO
19559,00030199,-12.0634755,-75.2162166,PRIVADO
19560,00017994,,,PRIVADO
19561,00017537,,,PRIVADO
19562,00006566,-7.48532999,-76.55829925,PUBLICO
19563,00006894,-14.83375167,-73.50012333,PUBLICO
19564,00006253,-12.04196315,-77.08542386,PUBLICO
19565,00006462,-6.85136059,-76.34464816,PUBLICO
19566,00006583,-8.13341608,-76.53729891,PUBLICO
19567,00006836,-6.17497792,-78.74385431,PUBLICO
19568,00006266,-11.82924006,-77.15931907,PUBLICO
19569,00007298,-6.08696014,-77.2722454,PUBLICO
19570,00008064,,,PRIVADO
19571,00007314,-11.83265968,-77.1419038,PUBLICO
19572,00007999,,,PRIVADO
19573,00007119,-6.29566992,-79.27458642,PUBLICO
19574,00030650,-12.0165263,-77.082116,PRIVADO
19575,00005378,-8.12492025,-77.51582127,PUBLICO
19576,00005558,-8.38968347,-74.54980684,PUBLICO
19577,00005737,-11.88612425,-77.02200976,PUBLICO
19578,00005937,-11.9863974,-76.8198403,PUBLICO
19579,00005565,-8.37309373,-74.55099565,PUBLICO
19580,00005940,-11.993645,-76.819316,PUBLICO
19581,00005403,-9.17825678,-75.79428622,PUBLICO
19582,00017811,,,PRIVADO
19583,00017724,,,PRIVADO
19584,00018000,,,PRIVADO
19585,00030263,-13.5170607,-71.9754086,PRIVADO
19586,00021215,,,PRIVADO
19587,00030264,,,PRIVADO
19588,00022045,,,PRIVADO
19589,00018307,-11.9694263,-77.087022,PRIVADO
19590,00018392,,,PRIVADO
19591,00028563,-13.5308637,-71.9757779,PRIVADO
19592,00015909,,,PRIVADO
19593,00007331,-5.19456373,-77.87381296,PUBLICO
19594,00007816,,,PRIVADO
19595,00006912,-12.45725833,-74.017865,PUBLICO
19596,00007135,-14.79064072,-71.40406571,PUBLICO
19597,00007337,-12.75538557,-74.77337851,PUBLICO
19598,00007146,-13.31292686,-71.87730206,PUBLICO
19599,00005552,-8.39250131,-74.53685151,PUBLICO
19600,00004422,-6.50178597,-80.01111381,PUBLICO
19601,00004885,-6.61425167,-78.00414333,PUBLICO
19602,00005071,-4.79250109,-78.28845567,PUBLICO
19603,00005094,-5.74164036,-78.33570459,PUBLICO
19604,00004447,-6.44341809,-79.60570271,PUBLICO
19605,00004458,,,PUBLICO
19606,00005139,-5.89370809,-78.23631112,PUBLICO
19607,00005921,-12.0318744,-77.007416,PUBLICO
19608,00028420,-6.39536864,-77.47929073,PRIVADO
19609,00008827,-13.82153,-72.18913,PUBLICO
19610,00011610,-14.29598064,-72.25780698,PUBLICO
19611,00028426,-12.04366297,-76.90432436,PRIVADO
19612,00021129,-16.40178122,-71.52116463,PRIVADO
19613,00021436,,,PRIVADO
19614,00030419,-12.1126145,-76.9892775,PRIVADO
19615,00021259,-13.6541087,-73.9521468,PUBLICO
19616,00021156,,,PRIVADO
19617,00028471,-3.77739569,-73.29091062,PRIVADO
19618,00017132,,,PRIVADO
19619,00015878,,,PRIVADO
19620,00023298,,,PRIVADO
19621,00000458,-11.49362772,-74.52104776,PUBLICO
19622,00000655,-12.07495951,-75.24547089,PUBLICO
19623,00005317,-7.90194333,-78.56059,PUBLICO
19624,00007357,-11.9493125,-76.9812579,PUBLICO
19625,00007848,,,PRIVADO
19626,00006942,-6.24412333,-78.95677,PUBLICO
19627,00007362,-10.95651167,-74.96909,PUBLICO
19628,00007854,-12.015281,-77.096548,PRIVADO
19629,00006947,-6.20559,-78.53659,PUBLICO
19630,00005912,-12.12471208,-76.41996837,PUBLICO
19631,00028477,-7.14603719,-78.49770562,PRIVADO
19632,00005600,-11.49373,-76.62902833,PUBLICO
19633,00005611,-11.69580167,-76.846135,PUBLICO
19634,00005643,-12.0178541,-77.0320255,PUBLICO
19635,00005702,-10.68287833,-77.82666667,PUBLICO
19636,00007246,-14.35017685,-72.26929533,PUBLICO
19637,00021591,,,PRIVADO
19638,00019949,,,PRIVADO
19639,00020025,,,PRIVADO
19640,00020044,-12.067267,-77.04763,PRIVADO
19641,00020289,,,PRIVADO
19642,00030499,-12.06664751,-77.06728331,PUBLICO
19643,00020466,,,PRIVADO
19644,00020275,,,PRIVADO
19645,00005874,-12.03821217,-76.12016573,PUBLICO
19646,00001644,-9.170251,-77.67343749,PUBLICO
19647,00001548,-9.64029333,-77.50606667,PUBLICO
19648,00001648,-9.016865,-77.46851333,PUBLICO
19649,00001703,-9.118993,-78.520213,PUBLICO
19650,00001621,-9.11020969,-77.96798272,PUBLICO
19651,00001630,-8.5751983,-77.79055011,PUBLICO
19652,00002271,-5.73674074,-79.6302225,PUBLICO
19653,00007167,-5.2714643,-78.7752476,PUBLICO
19654,00007628,-14.81226167,-74.66314667,PUBLICO
19655,00007190,-11.2050343,-76.67109843,PUBLICO
19656,00007889,,,PRIVADO
19657,00006973,-12.54329591,-72.23942023,PUBLICO
19658,00029849,,,PRIVADO
19659,00020720,,,PRIVADO
19660,00007986,-12.01704418,-77.09886661,PRIVADO
19661,00007288,,,PUBLICO
19662,00007822,-12.06570063,-77.11976743,PRIVADO
19663,00007150,-16.49371167,-70.03810833,PUBLICO
19664,00007639,-11.11552309,-77.60782172,PUBLICO
19665,00020530,,,PRIVADO
19666,00020051,,,PRIVADO
19667,00021868,,,PRIVADO
19668,00020383,,,PRIVADO
19669,00019857,,,PRIVADO
19670,00029533,-5.71185121,-78.80024352,PRIVADO
19671,00021574,,,PRIVADO
19672,00028392,-12.0502081,-77.053568,PRIVADO
19673,00028503,-13.52956129,-71.90031082,PRIVADO
19674,00002653,-13.94812282,-72.57217915,PUBLICO
19675,00002683,-13.89677833,-73.09948333,PUBLICO
19676,00002120,-5.28896007,-80.74651537,PUBLICO
19677,00002166,-5.09749333,-80.03307833,PUBLICO
19678,00002218,-5.09056667,-79.92102333,PUBLICO
